-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: Low
Daytime: Morning
Iteration: 1
Look-ahead time: 90.0 sec
Execution time: -5420 msec
-------------------------------------
Time-interval 1: 1
Time-interval 2: 11
Time-interval 3: 7
Time-interval 4: 4
Time-interval 5: 10
Time-interval 6: 3
Time-interval 7: 8
Time-interval 8: 9
Time-interval 9: 13
Time-interval 10: 12
Time-interval 11: 5
Time-interval 12: 4
Time-interval 13: 8
Time-interval 14: 5
Time-interval 15: 4
Time-interval 16: 5
Time-interval 17: 7
Time-interval 18: 4
Time-interval 19: 8
Time-interval 20: 5
Time-interval 21: 12
Time-interval 22: 5
Time-interval 23: 0
Time-interval 24: 8
Time-interval 25: 5
Time-interval 26: 3
Time-interval 27: 7
Time-interval 28: 5
Time-interval 29: 5
Time-interval 30: 10
Time-interval 31: 4
Time-interval 32: 5
Time-interval 33: 4
Time-interval 34: 9
Time-interval 35: 8
Time-interval 36: 8
Time-interval 37: 10
Time-interval 38: 7
Time-interval 39: 1
Time-interval 40: 8
Time-interval 41: 8
Time-interval 42: 7
Time-interval 43: 10
Time-interval 44: 7
Time-interval 45: 5
Time-interval 46: 9
Time-interval 47: 5
Time-interval 48: 4
Time-interval 49: 6
Time-interval 50: 10
Time-interval 51: 7
Time-interval 52: 6
Time-interval 53: 6
Time-interval 54: 8
Time-interval 55: 3
Time-interval 56: 4
Time-interval 57: 5
Time-interval 58: 9
Time-interval 59: 2
Time-interval 60: 5
Time-interval 61: 7
Time-interval 62: 4
Time-interval 63: 3
Time-interval 64: 5
Time-interval 65: 8
Time-interval 66: 8
Time-interval 67: 8
Time-interval 68: 3
Time-interval 69: 8
Time-interval 70: 6
Time-interval 71: 9
Time-interval 72: 8
Time-interval 73: 5
Time-interval 74: 7
Time-interval 75: 6
Time-interval 76: 6
Time-interval 77: 5
Time-interval 78: 6
Time-interval 79: 5
Time-interval 80: 1
Time-interval 81: 8
Time-interval 82: 9
Time-interval 83: 6
Time-interval 84: 7
Time-interval 85: 4
Time-interval 86: 2
Time-interval 87: 4
Time-interval 88: 3
Time-interval 89: 7
Time-interval 90: 3
Time-interval 91: 5
Time-interval 92: 2
Time-interval 93: 7
Time-interval 94: 5
Time-interval 95: 5
Time-interval 96: 7
Time-interval 97: 6
Time-interval 98: 6
Time-interval 99: 10
Time-interval 100: 10
Time-interval 101: 7
Time-interval 102: 6
Time-interval 103: 10
Time-interval 104: 5
Time-interval 105: 8
Time-interval 106: 6
Time-interval 107: 3
Time-interval 108: 7
Time-interval 109: 11
Time-interval 110: 2
Time-interval 111: 8
Time-interval 112: 10
Time-interval 113: 5
Time-interval 114: 6
Time-interval 115: 9
Time-interval 116: 10
Time-interval 117: 7
Time-interval 118: 2
Time-interval 119: 8
Time-interval 120: 3
13693
