-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: Low
Daytime: Morning
Iteration: 2
Look-ahead time: 15.0 sec
Execution time: -6826 msec
-------------------------------------
Time-interval 1: 1
Time-interval 2: 1
Time-interval 3: 3
Time-interval 4: 5
Time-interval 5: 2
Time-interval 6: 1
Time-interval 7: 1
Time-interval 8: 2
Time-interval 9: 3
Time-interval 10: 6
Time-interval 11: 3
Time-interval 12: 6
Time-interval 13: 5
Time-interval 14: 5
Time-interval 15: 3
Time-interval 16: 1
Time-interval 17: 2
Time-interval 18: 1
Time-interval 19: 0
Time-interval 20: 1
Time-interval 21: 9
Time-interval 22: 3
Time-interval 23: 2
Time-interval 24: 4
Time-interval 25: 1
Time-interval 26: 1
Time-interval 27: 4
Time-interval 28: 3
Time-interval 29: 3
Time-interval 30: 1
Time-interval 31: 1
Time-interval 32: 1
Time-interval 33: 8
Time-interval 34: 3
Time-interval 35: 1
Time-interval 36: 3
Time-interval 37: 2
Time-interval 38: 2
Time-interval 39: 4
Time-interval 40: 4
Time-interval 41: 3
Time-interval 42: 4
Time-interval 43: 1
Time-interval 44: 4
Time-interval 45: 3
Time-interval 46: 2
Time-interval 47: 3
Time-interval 48: 0
Time-interval 49: 1
Time-interval 50: 1
Time-interval 51: 5
Time-interval 52: 9
Time-interval 53: 4
Time-interval 54: 3
Time-interval 55: 2
Time-interval 56: 3
Time-interval 57: 1
Time-interval 58: 1
Time-interval 59: 3
Time-interval 60: 3
Time-interval 61: 4
Time-interval 62: 1
Time-interval 63: 1
Time-interval 64: 2
Time-interval 65: 3
Time-interval 66: 6
Time-interval 67: 5
Time-interval 68: 1
Time-interval 69: 2
Time-interval 70: 4
Time-interval 71: 4
Time-interval 72: 4
Time-interval 73: 4
Time-interval 74: 2
Time-interval 75: 0
Time-interval 76: 3
Time-interval 77: 2
Time-interval 78: 3
Time-interval 79: 3
Time-interval 80: 2
Time-interval 81: 5
Time-interval 82: 3
Time-interval 83: 3
Time-interval 84: 2
Time-interval 85: 5
Time-interval 86: 4
Time-interval 87: 1
Time-interval 88: 2
Time-interval 89: 4
Time-interval 90: 6
Time-interval 91: 4
Time-interval 92: 5
Time-interval 93: 0
Time-interval 94: 0
Time-interval 95: 2
Time-interval 96: 2
Time-interval 97: 3
Time-interval 98: 2
Time-interval 99: 3
Time-interval 100: 5
Time-interval 101: 1
Time-interval 102: 8
Time-interval 103: 1
Time-interval 104: 1
Time-interval 105: 4
Time-interval 106: 3
Time-interval 107: 3
Time-interval 108: 7
Time-interval 109: 4
Time-interval 110: 4
Time-interval 111: 2
Time-interval 112: 1
Time-interval 113: 2
Time-interval 114: 0
Time-interval 115: 4
Time-interval 116: 0
Time-interval 117: 2
Time-interval 118: 2
Time-interval 119: 3
Time-interval 120: 1
