-------------------------------------
Flight Efficiencies Analysis.
Flight concept: FullMix
Air traffic density: Low
Daytime: Evening
Iteration: 1
Execution time: 3 msec
-------------------------------------
H000482,0.0,0.0
H000544,0.0,0.0
H000556,1.0,87.86774399999996
H000562,0.9999999999392516,343.47607200000004
H000583,1.0,82.90559999999999
H000587,0.999999999781504,287.46297599999997
H000592,1.0,86.33155200000004
H000597,0.9999999997755555,189.58864800000003
H000599,0.9999999995571682,657.3164400000001
H000602,0.999999999280116,179.11876800000005
H000607,0.9972918983377251,571.5670560000001
H000622,0.0,0.0
H000627,0.999999998893239,171.83709599999997
H000640,0.9999999995874853,905.109696
H000648,0.9999999998007382,819.16524
H000649,0.9999403258258643,418.94150400000007
H000654,0.9999732419462084,1020.4155360000001
H000655,0.999999999625289,436.66257599999994
H000660,0.9999999996456073,505.294392
H000661,0.9999999999955796,1457.062872
H000670,0.9999999986390181,189.65875200000005
H000671,0.9999999997107478,669.3529920000001
H000672,0.9999999996747694,718.2307199999999
H000673,0.9999999999675163,281.74797600000005
H000675,0.0,0.0
H000676,1.0,97.03612800000002
H000677,0.9997502066171852,1106.448384
H000679,1.0,83.66455199999996
H000680,0.9999999994367451,1102.87308
H000681,0.9999999995676302,1583.2500720000003
H000682,0.0,0.0
H000683,0.9999999995625017,425.49165600000003
H000684,0.9999999996184377,942.8866079999998
H000685,0.9999999995827804,1597.9688639999997
H000687,0.9999782135030651,488.55172800000014
H000688,0.0,0.0
H000689,0.9999999992259325,894.2801519999999
H000690,0.9999952300368967,244.367304
H000691,0.9999999996116946,1078.056264
H000692,0.9999999997701878,1530.29412
H000694,0.9999525717663584,1290.4835760000003
H000695,0.999999999739946,1585.0148639999998
H000699,0.9999899060390601,1393.4236800000003
H000700,0.9999999999882926,276.691344
H000701,0.9857733138308223,433.22748
H000702,0.9999999995886136,478.48113600000005
H000703,0.9999999999972684,228.92308799999995
H000704,0.9997520484775954,1217.9625120000003
H000705,0.9999999995485788,978.944448
H000706,1.0,100.14508799999999
H000707,0.9986688423876954,1494.663
H000708,0.9999898014801564,1474.66812
H000709,1.0,133.93826400000006
H000710,0.9998798119435092,796.2138
H000711,0.9999999996125299,900.54684
H000712,1.0,126.65963999999997
H000713,0.957998695923576,920.980632
H000714,0.9999999999783418,232.26064800000006
H000715,0.9999999997514747,866.3391359999999
H000716,0.9999970635530765,1791.9740639999998
H000717,0.9999952682568787,566.1690480000002
H000718,0.9999999998897506,629.1620640000001
H000719,0.999999999996106,316.239144
H000720,0.9999832364750221,1888.745016
H000721,0.9999008664765199,574.12128
H000722,0.9999999999404583,466.081872
H000723,0.9997477521928226,961.4672159999998
H000724,0.9999999996871218,1185.172128
H000725,0.9999999996932727,1382.98428
H000726,0.9999999997854113,2292.3672719999995
H000727,1.0,144.05762400000003
H000728,0.9999999995604073,70.43013599999995
H000729,0.9999999997742124,1580.1685439999999
H000730,0.9999999999723531,806.220384
H000731,0.9999400151888445,2302.4592000000002
H000732,0.9448159578669649,719.0872080000001
H000733,0.9525124938256185,518.2392480000001
H000734,0.9999999999712901,977.4448320000001
H000735,0.9999312884015765,1011.015504
H000736,0.9999999998556849,616.973112
H000737,0.9981337468688352,2538.6060479999996
H000738,0.9671977006678874,1091.5070879999998
H000739,0.9999999997439342,774.7101599999999
H000740,0.9176546237484169,378.73838400000017
H000741,0.9999961843063756,2079.0072720000003
H000742,0.9999201239837227,918.3806880000001
H000743,0.9902611477710863,1632.578904
H000744,0.9995829181508052,1274.2224959999996
H000745,0.9999999999702384,108.83188800000005
H000746,0.9999707288428686,2215.588152
H000747,0.9999820069317512,427.43932800000005
H000748,0.9999999999240532,258.85749599999997
H000749,0.9999550498526466,1660.388856
H000750,0.9999999996746622,1653.0797519999999
H000751,0.9991437879404406,1066.702464
H000752,0.9124468985215435,939.3417840000003
H000753,0.5634675104835315,1179.0425999999998
H000754,0.9999999997283462,1233.903552
H000755,0.999999999768902,2394.08208
H000756,0.9999999997074946,1651.9123680000002
H000757,0.9997224903083949,2519.3244
H000758,0.999999295894256,2593.2384
H000759,0.999982928847454,2234.510136
H000760,0.9999999998750781,1310.3108159999997
H000761,0.9999529301923877,1051.371024
H000762,0.9999999996458432,1807.942536
H000763,0.9987066834105699,977.1766079999998
H000764,0.9999999996842979,2540.379984
H000765,0.9999219366052579,1561.4446799999996
H000766,0.9997205552263582,565.1662560000002
H000767,0.9891694194381637,546.8111999999999
H000768,0.9999999997765572,1225.2198000000003
H000769,0.9999999996462798,134.42594400000007
H000770,0.9819287218610582,1933.7091120000007
H000771,0.9999964783666213,2823.9750479999993
H000772,0.9999999996441229,2027.9959440000002
H000773,0.9997631029764075,1077.4679999999998
H000774,0.9999824706886884,2154.609864
H000775,0.9999996970488223,2579.805864
H000776,0.9999999995205815,2483.787768
H000777,0.9970155770639584,2517.352344
H000778,0.9997156961648438,1153.128504
H000779,0.9996134111080321,1029.7271759999999
H000780,0.9999062522479139,2941.9387439999996
H000781,0.9979566655617678,2571.2263536
H000782,0.9999991404006477,2967.420024
H000783,0.9997392513046168,2500.542624
H000784,0.9275045548356929,2914.159272
H000785,0.9998309759266027,2501.12784
H000786,0.9978336645408084,2358.280272
H000787,0.9997701873437809,1468.398384
H000788,0.999999999972087,381.067056
H000789,0.9993972127323523,1994.0107439999997
H000790,0.9995016990063098,701.963544
H000791,0.99943274074694,763.9415760000002
H000792,0.9999999998014892,2605.5797520000006
H000793,0.0,0.0
H000794,0.9999985640466792,2001.27108
H000795,0.9999603737869006,450.5858400000001
H000796,0.9999858260606111,678.628056
H000797,0.997299568205776,562.298088
H000798,0.9812616723895262,2966.642784
H000799,0.9999999997209992,2027.81916
H000800,0.9730590234694299,2877.0132959999996
H000801,0.9999146341777024,937.4428800000001
H000802,0.9994515636845301,2697.0563280000006
H000803,0.9999999996738612,2673.8945759999997
H000804,0.9998940241445415,1760.3083920000004
H000805,0.9851896464215248,1459.5469919999998
H000806,0.9998668966481838,2328.5409360000003
H000807,0.9918303058566289,1955.9137919999994
H000808,0.9999999996063562,1499.3995920000004
H000809,0.9999970102932446,1448.068224
H000810,0.9999999996524992,2472.180984
H000811,0.9962542323607639,418.0850160000001
H000812,0.9998608078934864,1230.5111279999999
H000813,0.9999934303211024,1838.9071679999997
H000814,0.9999502043566861,1706.1820079999998
H000815,0.9999992620599609,1092.327
H000816,0.9999412675445023,1381.7742240000002
H000817,0.9998453831299919,1691.8868880000005
H000818,0.9999335403173423,2445.2823840000005
H000819,0.9999139038187209,2068.241736
H000820,0.9999954861761166,1602.223872
H000821,0.9998252817868981,2600.20308
H000822,0.9999999995231048,1000.3139759999999
H000823,0.9999992616875112,220.83369599999997
H000824,0.9992544171550062,1717.86804
H000825,0.9998588473633284,1060.2772799999998
H000826,0.9470187239412098,692.6519040000001
H000827,0.9977417867611235,2389.385112
H000828,0.9205070633340913,1333.247016
H000829,0.9999999997512982,295.454832
H000830,0.9983992679118806,1951.08576
H000831,0.9975256839875911,744.5014320000001
H000832,0.9999986700810973,532.2326159999999
H000833,0.9594821551606885,2153.283984
H000834,0.9917770826484404,760.8112800000001
H000835,0.999999993518481,938.908968
H000836,0.9999263258341017,2736.89064
H000837,0.9851143469409944,1109.3378879999998
H000838,0.9997931501621448,1071.6707040000001
H000839,0.9832661301181183,409.2305759999999
H000840,0.9979658261835733,1427.3357279999998
H000841,0.9999947133771527,983.077536
H000842,0.999999999858849,2290.32816
H000843,0.9986933468893193,2123.623896
H000844,0.9430426603092079,2429.508984
H000845,0.986609672449728,2443.560264000001
H000846,0.9983117638214312,1328.275728
H000847,0.9991783169561006,2974.396896
H000848,0.9999806526583005,2309.2470960000005
H000849,0.9986969581353585,2758.2053039999996
H000850,0.9999999996805576,938.8693440000002
H000851,0.9999999481179641,659.0751359999999
H000852,0.9999961858422395,2343.335928
H000853,0.9999916946046303,1760.3937360000002
H000854,0.9872489566991117,1680.1033200000006
H000855,0.994375461407979,2368.393536
H000856,0.9966728981405454,1258.403376
H000857,0.9984793385166485,1622.243136
H000858,0.9989433959813532,1645.3713600000005
H000859,0.9971158000579384,1819.8236399999996
H000860,0.9398580266211803,2229.4687440000002
H000861,0.999679718729657,1000.1371920000001
H000862,0.9998907261934378,1512.3749279999997
H000863,0.9999834770240194,1865.11692
