-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: Low
Daytime: Evening
Iteration: 1
Look-ahead time: 45.0 sec
Execution time: -5867 msec
-------------------------------------
Time-interval 1: 1
Time-interval 2: 0
Time-interval 3: 2
Time-interval 4: 0
Time-interval 5: 1
Time-interval 6: 1
Time-interval 7: 3
Time-interval 8: 0
Time-interval 9: 2
Time-interval 10: 0
Time-interval 11: 0
Time-interval 12: 1
Time-interval 13: 0
Time-interval 14: 1
Time-interval 15: 1
Time-interval 16: 1
Time-interval 17: 2
Time-interval 18: 0
Time-interval 19: 3
Time-interval 20: 0
Time-interval 21: 0
Time-interval 22: 2
Time-interval 23: 0
Time-interval 24: 1
Time-interval 25: 3
Time-interval 26: 1
Time-interval 27: 3
Time-interval 28: 3
Time-interval 29: 1
Time-interval 30: 0
Time-interval 31: 0
Time-interval 32: 1
Time-interval 33: 0
Time-interval 34: 2
Time-interval 35: 2
Time-interval 36: 2
Time-interval 37: 2
Time-interval 38: 0
Time-interval 39: 2
Time-interval 40: 2
Time-interval 41: 1
Time-interval 42: 1
Time-interval 43: 1
Time-interval 44: 2
Time-interval 45: 2
Time-interval 46: 0
Time-interval 47: 1
Time-interval 48: 3
Time-interval 49: 0
Time-interval 50: 3
Time-interval 51: 2
Time-interval 52: 4
Time-interval 53: 1
Time-interval 54: 2
Time-interval 55: 1
Time-interval 56: 2
Time-interval 57: 1
Time-interval 58: 1
Time-interval 59: 1
Time-interval 60: 0
Time-interval 61: 1
Time-interval 62: 1
Time-interval 63: 0
Time-interval 64: 1
Time-interval 65: 1
Time-interval 66: 2
Time-interval 67: 0
Time-interval 68: 2
Time-interval 69: 0
Time-interval 70: 3
Time-interval 71: 5
Time-interval 72: 0
Time-interval 73: 4
Time-interval 74: 4
Time-interval 75: 1
Time-interval 76: 0
Time-interval 77: 2
Time-interval 78: 1
Time-interval 79: 1
Time-interval 80: 1
Time-interval 81: 1
Time-interval 82: 1
Time-interval 83: 3
Time-interval 84: 3
Time-interval 85: 0
Time-interval 86: 1
Time-interval 87: 1
Time-interval 88: 4
Time-interval 89: 3
Time-interval 90: 1
Time-interval 91: 3
Time-interval 92: 0
Time-interval 93: 2
Time-interval 94: 0
Time-interval 95: 2
Time-interval 96: 3
Time-interval 97: 3
Time-interval 98: 0
Time-interval 99: 4
Time-interval 100: 0
Time-interval 101: 4
Time-interval 102: 1
Time-interval 103: 3
Time-interval 104: 1
Time-interval 105: 3
Time-interval 106: 3
Time-interval 107: 4
Time-interval 108: 0
Time-interval 109: 2
Time-interval 110: 1
Time-interval 111: 3
Time-interval 112: 1
Time-interval 113: 2
Time-interval 114: 0
Time-interval 115: 0
Time-interval 116: 1
Time-interval 117: 1
Time-interval 118: 1
Time-interval 119: 3
Time-interval 120: 1
13603
