-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: Low
Daytime: Evening
Iteration: 1
Look-ahead time: 90.0 sec
Execution time: -7770 msec
-------------------------------------
Time-interval 1: 9
Time-interval 2: 5
Time-interval 3: 8
Time-interval 4: 8
Time-interval 5: 9
Time-interval 6: 11
Time-interval 7: 3
Time-interval 8: 7
Time-interval 9: 4
Time-interval 10: 9
Time-interval 11: 7
Time-interval 12: 10
Time-interval 13: 4
Time-interval 14: 11
Time-interval 15: 4
Time-interval 16: 6
Time-interval 17: 11
Time-interval 18: 7
Time-interval 19: 6
Time-interval 20: 9
Time-interval 21: 4
Time-interval 22: 6
Time-interval 23: 7
Time-interval 24: 1
Time-interval 25: 5
Time-interval 26: 8
Time-interval 27: 4
Time-interval 28: 8
Time-interval 29: 5
Time-interval 30: 6
Time-interval 31: 7
Time-interval 32: 7
Time-interval 33: 6
Time-interval 34: 13
Time-interval 35: 4
Time-interval 36: 11
Time-interval 37: 8
Time-interval 38: 9
Time-interval 39: 7
Time-interval 40: 13
Time-interval 41: 4
Time-interval 42: 8
Time-interval 43: 11
Time-interval 44: 7
Time-interval 45: 7
Time-interval 46: 8
Time-interval 47: 3
Time-interval 48: 4
Time-interval 49: 5
Time-interval 50: 11
Time-interval 51: 5
Time-interval 52: 8
Time-interval 53: 8
Time-interval 54: 6
Time-interval 55: 8
Time-interval 56: 12
Time-interval 57: 11
Time-interval 58: 6
Time-interval 59: 8
Time-interval 60: 6
Time-interval 61: 11
Time-interval 62: 9
Time-interval 63: 8
Time-interval 64: 6
Time-interval 65: 13
Time-interval 66: 8
Time-interval 67: 10
Time-interval 68: 7
Time-interval 69: 4
Time-interval 70: 6
Time-interval 71: 5
Time-interval 72: 4
Time-interval 73: 3
Time-interval 74: 10
Time-interval 75: 9
Time-interval 76: 6
Time-interval 77: 6
Time-interval 78: 5
Time-interval 79: 5
Time-interval 80: 4
Time-interval 81: 7
Time-interval 82: 7
Time-interval 83: 6
Time-interval 84: 14
Time-interval 85: 4
Time-interval 86: 10
Time-interval 87: 10
Time-interval 88: 8
Time-interval 89: 9
Time-interval 90: 7
Time-interval 91: 8
Time-interval 92: 12
Time-interval 93: 12
Time-interval 94: 8
Time-interval 95: 5
Time-interval 96: 9
Time-interval 97: 6
Time-interval 98: 7
Time-interval 99: 11
Time-interval 100: 11
Time-interval 101: 8
Time-interval 102: 6
Time-interval 103: 9
Time-interval 104: 11
Time-interval 105: 12
Time-interval 106: 5
Time-interval 107: 6
Time-interval 108: 7
Time-interval 109: 9
Time-interval 110: 9
Time-interval 111: 10
Time-interval 112: 9
Time-interval 113: 6
Time-interval 114: 10
Time-interval 115: 5
Time-interval 116: 9
Time-interval 117: 8
Time-interval 118: 12
Time-interval 119: 7
Time-interval 120: 16
