-------------------------------------
Conflict Analysis.
Flight concept: FullMix
Air traffic density: Low
Daytime: Morning
Iteration: 1
Look-ahead time: 45.0 sec
Execution time: -7785 msec
-------------------------------------
Time-interval 1: 0
Time-interval 2: 1
Time-interval 3: 0
Time-interval 4: 1
Time-interval 5: 1
Time-interval 6: 0
Time-interval 7: 4
Time-interval 8: 0
Time-interval 9: 0
Time-interval 10: 1
Time-interval 11: 1
Time-interval 12: 1
Time-interval 13: 2
Time-interval 14: 1
Time-interval 15: 1
Time-interval 16: 1
Time-interval 17: 2
Time-interval 18: 1
Time-interval 19: 2
Time-interval 20: 2
Time-interval 21: 1
Time-interval 22: 0
Time-interval 23: 5
Time-interval 24: 0
Time-interval 25: 2
Time-interval 26: 0
Time-interval 27: 0
Time-interval 28: 0
Time-interval 29: 0
Time-interval 30: 0
Time-interval 31: 0
Time-interval 32: 1
Time-interval 33: 2
Time-interval 34: 0
Time-interval 35: 0
Time-interval 36: 1
Time-interval 37: 2
Time-interval 38: 1
Time-interval 39: 0
Time-interval 40: 0
Time-interval 41: 2
Time-interval 42: 0
Time-interval 43: 2
Time-interval 44: 1
Time-interval 45: 1
Time-interval 46: 2
Time-interval 47: 1
Time-interval 48: 0
Time-interval 49: 2
Time-interval 50: 0
Time-interval 51: 0
Time-interval 52: 2
Time-interval 53: 1
Time-interval 54: 2
Time-interval 55: 1
Time-interval 56: 1
Time-interval 57: 1
Time-interval 58: 0
Time-interval 59: 0
Time-interval 60: 0
Time-interval 61: 1
Time-interval 62: 1
Time-interval 63: 1
Time-interval 64: 0
Time-interval 65: 0
Time-interval 66: 0
Time-interval 67: 1
Time-interval 68: 0
Time-interval 69: 0
Time-interval 70: 0
Time-interval 71: 1
Time-interval 72: 0
Time-interval 73: 0
Time-interval 74: 1
Time-interval 75: 2
Time-interval 76: 2
Time-interval 77: 1
Time-interval 78: 0
Time-interval 79: 3
Time-interval 80: 0
Time-interval 81: 0
Time-interval 82: 0
Time-interval 83: 0
Time-interval 84: 2
Time-interval 85: 1
Time-interval 86: 2
Time-interval 87: 0
Time-interval 88: 4
Time-interval 89: 2
Time-interval 90: 1
Time-interval 91: 1
Time-interval 92: 1
Time-interval 93: 3
Time-interval 94: 2
Time-interval 95: 2
Time-interval 96: 0
Time-interval 97: 0
Time-interval 98: 1
Time-interval 99: 0
Time-interval 100: 1
Time-interval 101: 0
Time-interval 102: 0
Time-interval 103: 2
Time-interval 104: 1
Time-interval 105: 2
Time-interval 106: 2
Time-interval 107: 1
Time-interval 108: 3
Time-interval 109: 0
Time-interval 110: 2
Time-interval 111: 0
Time-interval 112: 1
Time-interval 113: 0
Time-interval 114: 1
Time-interval 115: 0
Time-interval 116: 1
Time-interval 117: 2
Time-interval 118: 2
Time-interval 119: 2
Time-interval 120: 1
