-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: High
Daytime: Evening
Iteration: 1
Look-ahead time: 90.0 sec
Execution time: -23746 msec
-------------------------------------
Time-interval 1: 12
Time-interval 2: 10
Time-interval 3: 17
Time-interval 4: 20
Time-interval 5: 21
Time-interval 6: 18
Time-interval 7: 18
Time-interval 8: 13
Time-interval 9: 18
Time-interval 10: 16
Time-interval 11: 14
Time-interval 12: 14
Time-interval 13: 19
Time-interval 14: 20
Time-interval 15: 14
Time-interval 16: 16
Time-interval 17: 16
Time-interval 18: 15
Time-interval 19: 19
Time-interval 20: 18
Time-interval 21: 25
Time-interval 22: 20
Time-interval 23: 14
Time-interval 24: 14
Time-interval 25: 13
Time-interval 26: 19
Time-interval 27: 19
Time-interval 28: 12
Time-interval 29: 23
Time-interval 30: 25
Time-interval 31: 20
Time-interval 32: 19
Time-interval 33: 20
Time-interval 34: 23
Time-interval 35: 28
Time-interval 36: 22
Time-interval 37: 24
Time-interval 38: 17
Time-interval 39: 25
Time-interval 40: 22
Time-interval 41: 20
Time-interval 42: 24
Time-interval 43: 21
Time-interval 44: 30
Time-interval 45: 20
Time-interval 46: 32
Time-interval 47: 21
Time-interval 48: 27
Time-interval 49: 27
Time-interval 50: 18
Time-interval 51: 29
Time-interval 52: 28
Time-interval 53: 18
Time-interval 54: 24
Time-interval 55: 19
Time-interval 56: 24
Time-interval 57: 23
Time-interval 58: 29
Time-interval 59: 27
Time-interval 60: 31
Time-interval 61: 26
Time-interval 62: 29
Time-interval 63: 24
Time-interval 64: 26
Time-interval 65: 26
Time-interval 66: 20
Time-interval 67: 21
Time-interval 68: 22
Time-interval 69: 33
Time-interval 70: 24
Time-interval 71: 25
Time-interval 72: 24
Time-interval 73: 24
Time-interval 74: 36
Time-interval 75: 28
Time-interval 76: 32
Time-interval 77: 27
Time-interval 78: 32
Time-interval 79: 27
Time-interval 80: 22
Time-interval 81: 30
Time-interval 82: 33
Time-interval 83: 24
Time-interval 84: 26
Time-interval 85: 29
Time-interval 86: 25
Time-interval 87: 25
Time-interval 88: 32
Time-interval 89: 21
Time-interval 90: 40
Time-interval 91: 25
Time-interval 92: 25
Time-interval 93: 30
Time-interval 94: 38
Time-interval 95: 31
Time-interval 96: 37
Time-interval 97: 28
Time-interval 98: 34
Time-interval 99: 34
Time-interval 100: 37
Time-interval 101: 27
Time-interval 102: 37
Time-interval 103: 35
Time-interval 104: 32
Time-interval 105: 40
Time-interval 106: 45
Time-interval 107: 42
Time-interval 108: 55
Time-interval 109: 33
Time-interval 110: 41
Time-interval 111: 38
Time-interval 112: 37
Time-interval 113: 31
Time-interval 114: 40
Time-interval 115: 40
Time-interval 116: 39
Time-interval 117: 39
Time-interval 118: 32
Time-interval 119: 37
Time-interval 120: 35
