-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: High
Daytime: Evening
Iteration: 1
Look-ahead time: 90.0 sec
Execution time: -16567 msec
-------------------------------------
Time-interval 1: 12
Time-interval 2: 10
Time-interval 3: 16
Time-interval 4: 20
Time-interval 5: 22
Time-interval 6: 18
Time-interval 7: 17
Time-interval 8: 13
Time-interval 9: 18
Time-interval 10: 16
Time-interval 11: 14
Time-interval 12: 13
Time-interval 13: 19
Time-interval 14: 20
Time-interval 15: 14
Time-interval 16: 15
Time-interval 17: 16
Time-interval 18: 14
Time-interval 19: 17
Time-interval 20: 17
Time-interval 21: 25
Time-interval 22: 20
Time-interval 23: 13
Time-interval 24: 14
Time-interval 25: 13
Time-interval 26: 18
Time-interval 27: 19
Time-interval 28: 12
Time-interval 29: 23
Time-interval 30: 23
Time-interval 31: 20
Time-interval 32: 19
Time-interval 33: 21
Time-interval 34: 21
Time-interval 35: 28
Time-interval 36: 22
Time-interval 37: 24
Time-interval 38: 17
Time-interval 39: 23
Time-interval 40: 22
Time-interval 41: 21
Time-interval 42: 25
Time-interval 43: 21
Time-interval 44: 30
Time-interval 45: 20
Time-interval 46: 32
Time-interval 47: 21
Time-interval 48: 27
Time-interval 49: 26
Time-interval 50: 18
Time-interval 51: 29
Time-interval 52: 29
Time-interval 53: 18
Time-interval 54: 23
Time-interval 55: 19
Time-interval 56: 25
Time-interval 57: 23
Time-interval 58: 30
Time-interval 59: 27
Time-interval 60: 31
Time-interval 61: 26
Time-interval 62: 30
Time-interval 63: 24
Time-interval 64: 25
Time-interval 65: 26
Time-interval 66: 21
Time-interval 67: 21
Time-interval 68: 21
Time-interval 69: 33
Time-interval 70: 24
Time-interval 71: 25
Time-interval 72: 24
Time-interval 73: 23
Time-interval 74: 37
Time-interval 75: 27
Time-interval 76: 30
Time-interval 77: 27
Time-interval 78: 31
Time-interval 79: 26
Time-interval 80: 23
Time-interval 81: 30
Time-interval 82: 34
Time-interval 83: 24
Time-interval 84: 25
Time-interval 85: 29
Time-interval 86: 25
Time-interval 87: 25
Time-interval 88: 32
Time-interval 89: 20
Time-interval 90: 39
Time-interval 91: 26
Time-interval 92: 25
Time-interval 93: 30
Time-interval 94: 37
Time-interval 95: 31
Time-interval 96: 36
Time-interval 97: 28
Time-interval 98: 34
Time-interval 99: 35
Time-interval 100: 37
Time-interval 101: 28
Time-interval 102: 37
Time-interval 103: 35
Time-interval 104: 32
Time-interval 105: 39
Time-interval 106: 45
Time-interval 107: 42
Time-interval 108: 58
Time-interval 109: 32
Time-interval 110: 41
Time-interval 111: 37
Time-interval 112: 37
Time-interval 113: 30
Time-interval 114: 39
Time-interval 115: 39
Time-interval 116: 39
Time-interval 117: 38
Time-interval 118: 32
Time-interval 119: 38
Time-interval 120: 33
21783
