-------------------------------------
Conflict Analysis.
Flight concept: Layers
Air traffic density: High
Daytime: Evening
Iteration: 1
Look-ahead time: 45.0 sec
Execution time: -23507 msec
-------------------------------------
Time-interval 1: 6
Time-interval 2: 2
Time-interval 3: 4
Time-interval 4: 5
Time-interval 5: 3
Time-interval 6: 2
Time-interval 7: 4
Time-interval 8: 3
Time-interval 9: 2
Time-interval 10: 7
Time-interval 11: 7
Time-interval 12: 7
Time-interval 13: 3
Time-interval 14: 3
Time-interval 15: 5
Time-interval 16: 10
Time-interval 17: 4
Time-interval 18: 8
Time-interval 19: 2
Time-interval 20: 6
Time-interval 21: 2
Time-interval 22: 6
Time-interval 23: 4
Time-interval 24: 1
Time-interval 25: 8
Time-interval 26: 7
Time-interval 27: 3
Time-interval 28: 4
Time-interval 29: 9
Time-interval 30: 3
Time-interval 31: 5
Time-interval 32: 3
Time-interval 33: 6
Time-interval 34: 5
Time-interval 35: 3
Time-interval 36: 5
Time-interval 37: 10
Time-interval 38: 9
Time-interval 39: 9
Time-interval 40: 3
Time-interval 41: 12
Time-interval 42: 6
Time-interval 43: 4
Time-interval 44: 6
Time-interval 45: 9
Time-interval 46: 7
Time-interval 47: 3
Time-interval 48: 6
Time-interval 49: 7
Time-interval 50: 14
Time-interval 51: 9
Time-interval 52: 3
Time-interval 53: 12
Time-interval 54: 8
Time-interval 55: 4
Time-interval 56: 7
Time-interval 57: 11
Time-interval 58: 14
Time-interval 59: 10
Time-interval 60: 6
Time-interval 61: 8
Time-interval 62: 3
Time-interval 63: 7
Time-interval 64: 9
Time-interval 65: 5
Time-interval 66: 7
Time-interval 67: 2
Time-interval 68: 12
Time-interval 69: 11
Time-interval 70: 7
Time-interval 71: 7
Time-interval 72: 10
Time-interval 73: 5
Time-interval 74: 9
Time-interval 75: 10
Time-interval 76: 7
Time-interval 77: 6
Time-interval 78: 9
Time-interval 79: 9
Time-interval 80: 13
Time-interval 81: 11
Time-interval 82: 7
Time-interval 83: 12
Time-interval 84: 11
Time-interval 85: 11
Time-interval 86: 4
Time-interval 87: 10
Time-interval 88: 11
Time-interval 89: 12
Time-interval 90: 6
Time-interval 91: 6
Time-interval 92: 8
Time-interval 93: 13
Time-interval 94: 9
Time-interval 95: 6
Time-interval 96: 8
Time-interval 97: 6
Time-interval 98: 10
Time-interval 99: 6
Time-interval 100: 12
Time-interval 101: 7
Time-interval 102: 7
Time-interval 103: 17
Time-interval 104: 15
Time-interval 105: 11
Time-interval 106: 10
Time-interval 107: 16
Time-interval 108: 11
Time-interval 109: 14
Time-interval 110: 18
Time-interval 111: 9
Time-interval 112: 13
Time-interval 113: 14
Time-interval 114: 14
Time-interval 115: 9
Time-interval 116: 16
Time-interval 117: 12
Time-interval 118: 14
Time-interval 119: 19
Time-interval 120: 21
